message;severity;node;stamp;location
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.642312])";"30";"turtlesim2.sim";"1695278325.367914753";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.642297])";"30";"turtlesim1.sim";"1695278325.354042927";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.635084])";"30";"turtlesim3.sim";"1695278325.353646073";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.635084])";"30";"turtlesim2.sim";"1695278325.351533601";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.635069])";"30";"turtlesim1.sim";"1695278325.338494491";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.627856])";"30";"turtlesim2.sim";"1695278325.336380922";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.627841])";"30";"turtlesim1.sim";"1695278325.322137505";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.620629])";"30";"turtlesim3.sim";"1695278325.322006574";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.620629])";"30";"turtlesim2.sim";"1695278325.319956359";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.620614])";"30";"turtlesim1.sim";"1695278325.305973624";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.613401])";"30";"turtlesim3.sim";"1695278325.305877503";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.613401])";"30";"turtlesim2.sim";"1695278325.304059654";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.606173])";"30";"turtlesim3.sim";"1695278325.290469607";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.613386])";"30";"turtlesim1.sim";"1695278325.290246609";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.606173])";"30";"turtlesim2.sim";"1695278325.287499296";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.606158])";"30";"turtlesim1.sim";"1695278325.274700702";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.598945])";"30";"turtlesim3.sim";"1695278325.274028200";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.598945])";"30";"turtlesim2.sim";"1695278325.271884440";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.598931])";"30";"turtlesim1.sim";"1695278325.257975613";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.591718])";"30";"turtlesim3.sim";"1695278325.257665814";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.591718])";"30";"turtlesim2.sim";"1695278325.256498795";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.591703])";"30";"turtlesim1.sim";"1695278325.242468305";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.584490])";"30";"turtlesim3.sim";"1695278325.242115148";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.584490])";"30";"turtlesim2.sim";"1695278325.239601113";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.584475])";"30";"turtlesim1.sim";"1695278325.226792302";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.577262])";"30";"turtlesim3.sim";"1695278325.226416667";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.577262])";"30";"turtlesim2.sim";"1695278325.224105342";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.577248])";"30";"turtlesim1.sim";"1695278325.209737185";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.562807])";"30";"turtlesim3.sim";"1695278325.194351170";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.570020])";"30";"turtlesim1.sim";"1695278325.194201663";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.562807])";"30";"turtlesim2.sim";"1695278325.191837314";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.562792])";"30";"turtlesim1.sim";"1695278325.178462345";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.555579])";"30";"turtlesim3.sim";"1695278325.178093949";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.555579])";"30";"turtlesim2.sim";"1695278325.176233288";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.555565])";"30";"turtlesim1.sim";"1695278325.161917305";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.533896])";"30";"turtlesim3.sim";"1695278325.129923196";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.533896])";"30";"turtlesim2.sim";"1695278325.127593061";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.533881])";"30";"turtlesim1.sim";"1695278325.113669458";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.526668])";"30";"turtlesim3.sim";"1695278325.113621551";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.526668])";"30";"turtlesim2.sim";"1695278325.112026068";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.519440])";"30";"turtlesim3.sim";"1695278325.098445060";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.526654])";"30";"turtlesim1.sim";"1695278325.097940441";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.519440])";"30";"turtlesim2.sim";"1695278325.096406775";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.519426])";"30";"turtlesim1.sim";"1695278325.082292190";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.497757])";"30";"turtlesim2.sim";"1695278325.048118474";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.490529])";"30";"turtlesim3.sim";"1695278325.034101184";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.497743])";"30";"turtlesim1.sim";"1695278325.033900326";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.490529])";"30";"turtlesim2.sim";"1695278325.031778777";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.483302])";"30";"turtlesim3.sim";"1695278325.018491700";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.490515])";"30";"turtlesim1.sim";"1695278325.018533523";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.483302])";"30";"turtlesim2.sim";"1695278325.015505117";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.476074])";"30";"turtlesim3.sim";"1695278325.002122530";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.483288])";"30";"turtlesim1.sim";"1695278325.002057125";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.476074])";"30";"turtlesim2.sim";"1695278325.000217815";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.468846])";"30";"turtlesim3.sim";"1695278324.985962322";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.476060])";"30";"turtlesim1.sim";"1695278324.985812820";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.468846])";"30";"turtlesim2.sim";"1695278324.983837896";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.461618])";"30";"turtlesim3.sim";"1695278324.969808856";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.468832])";"30";"turtlesim1.sim";"1695278324.969526360";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.461618])";"30";"turtlesim2.sim";"1695278324.967617787";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.454391])";"30";"turtlesim3.sim";"1695278324.954467939";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.461605])";"30";"turtlesim1.sim";"1695278324.953975404";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.454391])";"30";"turtlesim2.sim";"1695278324.952071036";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.454377])";"30";"turtlesim1.sim";"1695278324.938357432";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.447163])";"30";"turtlesim3.sim";"1695278324.937991487";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.447163])";"30";"turtlesim2.sim";"1695278324.935925294";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.447149])";"30";"turtlesim1.sim";"1695278324.922654859";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.439935])";"30";"turtlesim3.sim";"1695278324.922457870";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.439935])";"30";"turtlesim2.sim";"1695278324.920149398";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.439922])";"30";"turtlesim1.sim";"1695278324.906008468";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.432707])";"30";"turtlesim3.sim";"1695278324.905715324";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.432707])";"30";"turtlesim2.sim";"1695278324.904322061";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.432694])";"30";"turtlesim1.sim";"1695278324.890282475";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.425480])";"30";"turtlesim3.sim";"1695278324.890243242";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.425480])";"30";"turtlesim2.sim";"1695278324.887629345";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.425466])";"30";"turtlesim1.sim";"1695278324.873825234";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.418252])";"30";"turtlesim3.sim";"1695278324.873742985";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.418252])";"30";"turtlesim2.sim";"1695278324.872737497";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.418239])";"30";"turtlesim1.sim";"1695278324.858231073";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.411024])";"30";"turtlesim3.sim";"1695278324.858067361";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.411024])";"30";"turtlesim2.sim";"1695278324.856093392";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.403796])";"30";"turtlesim3.sim";"1695278324.842399351";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.411011])";"30";"turtlesim1.sim";"1695278324.842443197";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.403796])";"30";"turtlesim2.sim";"1695278324.839877459";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.403783])";"30";"turtlesim1.sim";"1695278324.826018212";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.396569])";"30";"turtlesim3.sim";"1695278324.825840083";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.396569])";"30";"turtlesim2.sim";"1695278324.823544188";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.389341])";"30";"turtlesim3.sim";"1695278324.810365316";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.396556])";"30";"turtlesim1.sim";"1695278324.809834194";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.389341])";"30";"turtlesim2.sim";"1695278324.807974027";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.389328])";"30";"turtlesim1.sim";"1695278324.794307905";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.382113])";"30";"turtlesim3.sim";"1695278324.794012647";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.382113])";"30";"turtlesim2.sim";"1695278324.792428881";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.382100])";"30";"turtlesim1.sim";"1695278324.777903334";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.374886])";"30";"turtlesim3.sim";"1695278324.777662656";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.374886])";"30";"turtlesim2.sim";"1695278324.776006442";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.374872])";"30";"turtlesim1.sim";"1695278324.762477729";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.367658])";"30";"turtlesim3.sim";"1695278324.762369454";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.367658])";"30";"turtlesim2.sim";"1695278324.759569875";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.360430])";"30";"turtlesim3.sim";"1695278324.746214995";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.367645])";"30";"turtlesim1.sim";"1695278324.746128685";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.360430])";"30";"turtlesim2.sim";"1695278324.744087277";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.360417])";"30";"turtlesim1.sim";"1695278324.730409390";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.353202])";"30";"turtlesim3.sim";"1695278324.730058247";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.353202])";"30";"turtlesim2.sim";"1695278324.727710574";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.345975])";"30";"turtlesim3.sim";"1695278324.714362950";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.353189])";"30";"turtlesim1.sim";"1695278324.713888808";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.345975])";"30";"turtlesim2.sim";"1695278324.712166769";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.345962])";"30";"turtlesim1.sim";"1695278324.698356170";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.338747])";"30";"turtlesim3.sim";"1695278324.697880723";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.338747])";"30";"turtlesim2.sim";"1695278324.696438384";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.338734])";"30";"turtlesim1.sim";"1695278324.682726146";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.331519])";"30";"turtlesim3.sim";"1695278324.682513833";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.331519])";"30";"turtlesim2.sim";"1695278324.680186112";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.324291])";"30";"turtlesim3.sim";"1695278324.666126717";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.331506])";"30";"turtlesim1.sim";"1695278324.665679723";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.324291])";"30";"turtlesim2.sim";"1695278324.663609963";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.317064])";"30";"turtlesim3.sim";"1695278324.649863793";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.324279])";"30";"turtlesim1.sim";"1695278324.649939523";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.317064])";"30";"turtlesim2.sim";"1695278324.648075778";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.309836])";"30";"turtlesim3.sim";"1695278324.634474861";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.317051])";"30";"turtlesim1.sim";"1695278324.634506318";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.309836])";"30";"turtlesim2.sim";"1695278324.632426524";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.302608])";"30";"turtlesim3.sim";"1695278324.618202914";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.309823])";"30";"turtlesim1.sim";"1695278324.617893001";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.302608])";"30";"turtlesim2.sim";"1695278324.616048902";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.302596])";"30";"turtlesim1.sim";"1695278324.602533586";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.295380])";"30";"turtlesim3.sim";"1695278324.601919983";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.295380])";"30";"turtlesim2.sim";"1695278324.599797672";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.295368])";"30";"turtlesim1.sim";"1695278324.585906197";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.288153])";"30";"turtlesim3.sim";"1695278324.585719580";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.288153])";"30";"turtlesim2.sim";"1695278324.584257725";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.280925])";"30";"turtlesim3.sim";"1695278324.570459520";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.288140])";"30";"turtlesim1.sim";"1695278324.570396934";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.280925])";"30";"turtlesim2.sim";"1695278324.567517203";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.273697])";"30";"turtlesim3.sim";"1695278324.554187120";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.266457])";"30";"turtlesim1.sim";"1695278324.522395357";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.244786])";"30";"turtlesim2.sim";"1695278324.487987256";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.244774])";"30";"turtlesim1.sim";"1695278324.474332897";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.237558])";"30";"turtlesim3.sim";"1695278324.474222199";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.237558])";"30";"turtlesim2.sim";"1695278324.472183962";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.230331])";"30";"turtlesim3.sim";"1695278324.457563352";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.230319])";"30";"turtlesim1.sim";"1695278324.442146467";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.223103])";"30";"turtlesim3.sim";"1695278324.442058832";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.223103])";"30";"turtlesim2.sim";"1695278324.439659492";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.223091])";"30";"turtlesim1.sim";"1695278324.426589566";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.215875])";"30";"turtlesim3.sim";"1695278324.426437168";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.215875])";"30";"turtlesim2.sim";"1695278324.424302021";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.215863])";"30";"turtlesim1.sim";"1695278324.409876560";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.208647])";"30";"turtlesim3.sim";"1695278324.409732568";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.208647])";"30";"turtlesim2.sim";"1695278324.407801909";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.208636])";"30";"turtlesim1.sim";"1695278324.394418478";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.201420])";"30";"turtlesim3.sim";"1695278324.394345640";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.201420])";"30";"turtlesim2.sim";"1695278324.392364927";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.201408])";"30";"turtlesim1.sim";"1695278324.377985680";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.186964])";"30";"turtlesim3.sim";"1695278324.362424873";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.194180])";"30";"turtlesim1.sim";"1695278324.362241841";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.186964])";"30";"turtlesim2.sim";"1695278324.359984523";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.186953])";"30";"turtlesim1.sim";"1695278324.346614113";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.179736])";"30";"turtlesim3.sim";"1695278324.346129915";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.179736])";"30";"turtlesim2.sim";"1695278324.344435617";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.179725])";"30";"turtlesim1.sim";"1695278324.330094165";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.172509])";"30";"turtlesim3.sim";"1695278324.329786901";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.172509])";"30";"turtlesim2.sim";"1695278324.328120397";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.165281])";"30";"turtlesim3.sim";"1695278324.314465527";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.172497])";"30";"turtlesim1.sim";"1695278324.313568561";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.165281])";"30";"turtlesim2.sim";"1695278324.311679239";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.165270])";"30";"turtlesim1.sim";"1695278324.298221703";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.158053])";"30";"turtlesim3.sim";"1695278324.298242092";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.158053])";"30";"turtlesim2.sim";"1695278324.296045868";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.158042])";"30";"turtlesim1.sim";"1695278324.282326647";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.150826])";"30";"turtlesim3.sim";"1695278324.281961606";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.150826])";"30";"turtlesim2.sim";"1695278324.279654020";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.143598])";"30";"turtlesim3.sim";"1695278324.266465636";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.150814])";"30";"turtlesim1.sim";"1695278324.265613562";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.143598])";"30";"turtlesim2.sim";"1695278324.264194255";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.143587])";"30";"turtlesim1.sim";"1695278324.250126796";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.136370])";"30";"turtlesim3.sim";"1695278324.250079200";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.136370])";"30";"turtlesim2.sim";"1695278324.247743231";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.136359])";"30";"turtlesim1.sim";"1695278324.234400683";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.129142])";"30";"turtlesim3.sim";"1695278324.233825319";"./src/turtle.cpp:update:260"
